Date,Target_Production,Previous_Production,Production,Rainfall,Soil_Moisture,Vegetation_Index,Land_Temperature,Equipment_Downtime,Equipment_Availability,Blasting_Delay,Ore_Grade,Shortfall,Shortfall_Percentage,Risk_Level
2019-03-01,8954.562418017751,7158.265345371663,9303.79539342399,137.78096374605212,53.86147577652471,0.5538400918822466,41.31368553114926,21.756104830439277,78.24389516956072,4.719781727987376,44.245134437687554,0.0,0.0,Low
2019-04-01,8958.511274633585,7092.284410740382,8969.988122878956,108.66294462416957,74.84678247110607,0.3671324776847,43.44913078584736,27.906952887638642,72.09304711236136,1.1436946245847004,32.79484413820899,0.0,0.0,Low
2019-05-01,9260.605607398844,8317.621784073173,10609.509438105557,93.36239830212224,11.338126610083481,0.6262543828836823,22.127587152994636,7.056109663565339,92.94389033643466,13.302019568937457,51.582583264405486,0.0,0.0,Low
2019-06-01,9811.891079080595,9836.936657736416,10098.182292740159,225.9600029649454,43.3790427822472,0.41294280062301525,29.639939812833333,17.902466455473625,82.09753354452637,18.062580430049753,51.8706983279985,0.0,0.0,Low
2019-07-01,9579.862546605289,10455.466452602306,9722.429012468425,15.23761522611748,58.14054297013925,0.1944295802014731,21.775872226100052,27.63367233246517,72.36632766753483,5.626163634949686,33.918616128439794,0.0,0.0,Low
2019-08-01,9228.072850495104,7526.459118862349,10053.401430135427,169.3095246821414,60.589487038875994,0.6594438976146697,25.269827538750715,2.9504874004023676,97.04951259959763,18.613656351129826,31.899812618897215,0.0,0.0,Low
2019-09-01,10029.632236805948,9079.457503732472,10110.22979133241,241.2146642112521,58.477270207597556,0.3357429109852589,25.734144425941807,21.527767482911518,78.47223251708849,2.1450804155016563,37.339119161986936,0.0,0.0,Low
2019-10-01,8848.734651630104,8333.117998208576,9159.652333043152,144.44036403084206,19.41045905856853,0.43129847173952074,31.727680276189467,10.325772206431422,89.67422779356858,18.75428450930477,32.21594755540446,0.0,0.0,Low
2019-11-01,9230.361621338045,10394.700392351111,8758.899211795191,234.83739088794204,30.957691186017687,0.595538524094236,26.714054186341066,27.88309347054285,72.11690652945715,7.680831057553053,45.17151529875111,471.4624095428535,5.107734982483922,Medium
2019-12-01,9415.904608234228,9947.41623097498,9991.850042863076,22.541891028645704,35.110086779190944,0.3660965021466628,22.524452670444028,29.189630864630296,70.81036913536971,2.926995740535114,49.781940536448566,0.0,0.0,Low
2020-01-01,9640.17496054259,9934.150466488984,9460.586348037883,110.51039657779873,66.31060453756535,0.18678067649536514,24.187277227352695,28.43946169517615,71.56053830482385,10.231563424540187,45.192763927336514,179.58861250470727,1.8629186009565875,Low
2020-02-01,10462.939903482535,8640.426059282396,11456.89772769381,72.43786983089228,29.51319106901871,0.39304868055832887,23.681889088802272,15.277998066408985,84.72200193359102,5.878754786689651,49.73051341748048,0.0,0.0,Low
2020-03-01,8999.1844553959,8451.868258181828,8594.940834777226,185.39703159537515,24.749347470704222,0.7638915787512973,44.326919947807454,26.137194227700775,73.86280577229923,6.412585137276534,36.90976486622422,404.24362061867396,4.492002832282097,Low
2020-04-01,9785.586096034029,7956.924751757472,8974.067951018802,245.5113017193392,77.02136133266673,0.5671273582440628,38.98231267296184,25.64738315898197,74.35261684101803,6.838509333599445,29.689509121265825,811.5181450152268,8.292994788979728,Medium
2020-05-01,9981.036422155106,7197.314238278245,11165.473953250073,71.56721498661948,10.620429957942823,0.5864614466336845,44.19403663173905,10.934813250811157,89.06518674918884,16.257492058820603,47.13852842192776,0.0,0.0,Low
2020-06-01,8616.126031799995,10026.528316892687,8529.754327346884,167.00190435377786,79.84745989773847,0.5609833998644659,30.993512162697712,25.209633276218966,74.79036672378103,11.244064256829835,35.81423515424662,86.3717044531113,1.0024424449495593,Low
2020-07-01,10018.862129753596,9845.153531955271,12121.696667430962,57.54343186233763,57.37749092001769,0.2793448903236339,26.959212041566417,3.0362137720337934,96.96378622796621,6.914846283964069,45.13812475687398,0.0,0.0,Low
2020-08-01,8926.310309218228,10499.011856501456,8840.079790760628,145.67926109718638,67.9928509614382,0.4219170116664821,39.95732993022966,18.695556597497486,81.30444340250251,12.59634188290745,33.11931825945297,86.23051845759983,0.9660264484481265,Low
2020-09-01,8662.628982463199,10488.228929758669,9276.643539793236,121.34379680520068,30.623357744233523,0.6381108689361569,28.15634795102867,8.440247444055686,91.55975255594431,14.606862810240678,27.43688904420018,0.0,0.0,Low
2020-10-01,10872.213843133333,8944.010969609197,12010.005810115375,243.2812791115689,11.002069436694198,0.21589238340955344,27.484584342633706,5.375872801763807,94.6241271982362,6.179856013937141,54.7774538646329,0.0,0.0,Low
2020-11-01,10914.080082686398,9691.455953131786,11796.554543181637,156.04654544715197,61.650866299307104,0.33060430445831296,25.81264980519578,4.154689645617856,95.84531035438215,8.857432928981678,29.68604523791798,0.0,0.0,Low
2020-12-01,10520.993370291153,10306.680054588498,11312.971830360086,93.8815293008365,68.3901217900473,0.32960742050280484,23.241974455605884,21.496085724587914,78.50391427541209,3.3158357734020036,54.65262981890443,0.0,0.0,Low
2021-01-01,9261.534422933426,9973.765867370941,11110.9675480463,37.38298837310401,61.83332923674634,0.4308123029364289,26.41157652541915,11.516498985505851,88.48350101449415,4.441837641158926,54.318397976993424,0.0,0.0,Low
2021-02-01,8744.18028501596,7865.718356101192,9067.065654484184,46.299238896384296,19.9995201110587,0.7872396816124203,28.88299371184719,22.29346960280532,77.70653039719468,13.941239225334673,48.814543117241186,0.0,0.0,Low
2021-03-01,10210.582566280393,8576.904473585328,12130.078635623444,64.07606318829642,62.739954557987836,0.19387665534448426,36.84985520364326,3.8299775423703863,96.17002245762961,4.447328606216912,44.78268886245993,0.0,0.0,Low
2021-04-01,9600.381234349003,7452.057953030232,10644.855750890301,70.23199872167152,63.82459474753487,0.48715564634738673,21.56412105548629,10.82812945925709,89.17187054074292,10.978104289674143,42.334211507532544,0.0,0.0,Low
2021-05-01,8805.095587111948,10339.178595405529,9515.554523290188,214.14785388187306,56.09783609690384,0.2665870433079368,25.262673491633574,17.105756186509442,82.89424381349056,14.471878972726222,50.98304636133504,0.0,0.0,Low
2021-06-01,9737.942275278176,9121.611220578081,9553.196619853383,144.693469187806,63.62811529569103,0.7809397545163337,40.22559100729191,24.14024861549098,75.85975138450902,3.030661538800133,33.68318564858464,184.74565542479286,1.8971734500194026,Low
2021-07-01,8585.971302788046,7800.24981926212,9433.246191667895,135.61381872984794,69.21450077744126,0.22364727807285173,23.673048089594268,10.925070082097957,89.07492991790204,11.778932172949167,39.03043637454631,0.0,0.0,Low
2021-08-01,10773.301005196954,9350.9523954205,11754.037005610837,37.54452924861219,52.95228799662209,0.4123406515350343,28.56612866306304,19.524958540236256,80.47504145976374,5.874692890325911,43.58169908099506,0.0,0.0,Low
2021-09-01,9146.949954000042,9163.448841602636,8178.996728145019,216.4335264038644,16.202329977877532,0.629625240142494,41.61647304645351,26.80737695061324,73.19262304938675,19.295610629514016,37.33571427608473,967.9532258550225,10.582251250120025,Medium
2021-10-01,10156.305710884955,8253.569513114942,10346.302210246935,183.4754327700361,44.13394667670476,0.6079603782178394,23.873132778586065,19.24416926910453,80.75583073089547,10.187367287678569,37.824593622708036,0.0,0.0,Low
2021-11-01,9279.277690223527,7397.451572698702,10185.638734305068,26.24040685600038,15.435453427012355,0.42477361398105595,22.068420890454746,8.522865293101745,91.47713470689825,16.313858445728002,34.908540025062536,0.0,0.0,Low
2021-12-01,9800.170052944526,9350.506184574799,10972.162886488575,179.88042333514449,38.52801217227016,0.3752407091692669,32.11344987700027,2.6832218835830646,97.31677811641694,11.454304300968973,41.926954500536084,0.0,0.0,Low
2022-01-01,9866.775698358198,8821.076953163276,10101.098854585498,140.44917216223504,38.497454238793935,0.4084480460593659,27.56048778196341,26.362768469226037,73.63723153077396,1.824838124241564,50.51723584045348,0.0,0.0,Low
2022-02-01,8962.136138813818,9703.114371074738,10207.164568707123,29.61408297922678,14.62068908981691,0.3217795710531155,34.08520911209635,2.59554350381084,97.40445649618916,13.029876136286425,31.045851340189387,0.0,0.0,Low
2022-03-01,10923.961569411396,8820.572253891976,11101.65334045598,119.99215396687755,34.41743737786355,0.28346641015941987,40.095122262086875,26.49164683515758,73.50835316484242,19.076663501926483,53.03299116260324,0.0,0.0,Low
2022-04-01,10437.832058402786,9982.63525111489,11005.783692558378,126.32710891121127,17.769866915392036,0.4639758034132785,23.428712203818577,16.810239752761937,83.18976024723807,12.430624582780293,45.67262961244689,0.0,0.0,Low
2022-05-01,10848.747353910472,8931.6739357107,10943.471779822627,49.78588963918618,66.57646470064554,0.32454694144394475,34.517477113857126,28.293895558361093,71.7061044416389,16.564588329109014,49.6981963804009,0.0,0.0,Low
2022-06-01,10737.068376069123,8963.282900373852,10039.78704143855,236.96755528006776,76.33816181751295,0.33685008218321255,32.6377190097466,24.36593060166263,75.63406939833737,17.799922803619747,41.68572077890035,697.281334630572,6.49415008089805,Medium
2022-07-01,9994.749947027713,10068.287609304207,9675.8128248348,213.99408915535886,15.062153268055702,0.5768914412584621,23.60196965032999,29.942155094933447,70.05784490506656,5.333515667029717,48.385501042721906,318.9371221929123,3.191046538265416,Low
2022-08-01,10804.685587557793,8412.19003174339,11392.381564664307,170.565360958986,76.8580645104191,0.77954926560493,35.59996213822456,11.819930832647884,88.18006916735212,5.028851958256306,25.486011920184016,0.0,0.0,Low
2022-09-01,8721.231255129798,7469.053299577243,8647.557503779728,120.95093464014573,46.58036195357216,0.5423641803635938,26.84101044651929,23.481272090071553,76.51872790992844,12.608638788168843,49.55141274338605,73.67375135007023,0.8447631899077964,Low
2022-10-01,8989.957156047863,7100.739367096687,9268.004949561926,108.82372998028204,30.969597456771172,0.20003665359222808,32.19585796360031,13.25406558105878,86.74593441894122,8.80954092632739,26.204165772560994,0.0,0.0,Low
2022-11-01,8613.068222276344,9642.980394857666,9128.047128981058,166.233632116229,15.380345269331446,0.19912934900514354,22.056808106926546,15.436517368509447,84.56348263149056,16.957364754467687,51.69740129088588,0.0,0.0,Low
2022-12-01,9313.325826908162,9171.083429737126,9668.411988950154,140.9036486576573,45.043698764929246,0.768425093549618,31.489601430340578,19.570152970114364,80.42984702988564,18.10043934456221,54.7588824171593,0.0,0.0,Low
2023-01-01,9471.693224223705,9464.279188347282,9551.565504625263,24.945545411652546,65.61608811435241,0.34323901369976684,27.661586701070508,26.462959197217486,73.53704080278251,7.715006206751644,33.822023865303336,0.0,0.0,Low
2023-02-01,9178.37257943474,7745.374565281188,8754.309123577306,133.0006357048796,59.49605340866887,0.20984354095360902,40.55953027963386,29.554337137580262,70.44566286241974,5.500540620515159,31.30955668857381,424.0634558574329,4.620246696103825,Low
2023-03-01,10571.843772879824,7477.300164553694,10402.765293271888,203.5368681358815,13.515820802478164,0.539378981647748,21.42446817493421,23.51165558820651,76.48834441179349,15.829984789633375,47.96090091574122,169.07847960793515,1.5993282084027367,Low
2023-04-01,9391.883316733973,7050.906329837587,10028.054691482443,120.21757062326994,15.103128475753245,0.555371705888673,30.465181872958247,13.697469900685345,86.30253009931465,6.221314675414586,32.5907902276076,0.0,0.0,Low
2023-05-01,9202.336274218453,8227.056455823089,10021.269303421164,22.469578613024417,38.201129784284596,0.5715281330771473,31.46078560328595,13.797996063757966,86.20200393624204,16.62967205175989,50.9668714951661,0.0,0.0,Low
2023-06-01,9856.740207895622,9064.711903991216,9429.483060288236,198.70676785216796,30.67033458335603,0.3238113181074018,38.12515190747797,22.652304444488962,77.34769555551104,9.051026819326493,28.085277764724303,427.2571476073863,4.334669866464951,Low
2023-07-01,8852.310562436907,8372.854157849062,9768.528605593407,58.32730771263385,26.26690261392335,0.15982194473940878,34.357189377255274,8.685760081512466,91.31423991848753,13.683448086537938,28.778655891380748,0.0,0.0,Low
2023-08-01,10505.492451885098,8531.162227083052,12589.99698731757,72.06900037312931,29.67031492360995,0.7772599901454067,36.68030842985453,5.09327516767905,94.90672483232095,2.815170962858695,54.37454665301847,0.0,0.0,Low
2023-09-01,8686.376609199428,10164.55543072812,9569.046125256673,49.52952482375102,66.24379203078192,0.3130804796992166,39.4262321412939,11.929420413941743,88.07057958605826,12.853327168854888,45.21516694810014,0.0,0.0,Low
2023-10-01,10967.217341501293,8218.894134581551,12255.179517259381,89.25161556915941,75.04596375422977,0.5894170872341559,41.55507434145472,10.042691766314288,89.95730823368571,9.583585896007353,50.406616732868585,0.0,0.0,Low
2023-11-01,10430.611923241644,8798.963212059338,10593.430092860155,191.6203613652724,38.35718861692965,0.6093094154211612,27.846887418061762,10.296627372767723,89.70337262723228,12.145560800334009,34.729881320545545,0.0,0.0,Low
2023-12-01,8996.789203835431,9742.785544594,10334.560188669431,134.65260628094495,73.42777014927479,0.5465048211016658,33.450567634097574,8.541017029397478,91.45898297060252,4.192269947152405,45.29451248561813,0.0,0.0,Low
2024-01-01,8513.805292809006,8387.899738124446,10185.758758413636,59.17150579617101,32.50469908735174,0.35338980623887134,41.00270196098,3.1786093098181327,96.82139069018187,15.00060115393946,42.82725481925792,0.0,0.0,Low
2024-02-01,10538.653571137085,9177.303450797557,11304.370092473368,220.6792187564898,43.350589044065416,0.32621256494664275,44.73627827412641,2.5004701725355867,97.49952982746441,17.393144473321343,43.09450360368841,0.0,0.0,Low
2024-03-01,10267.143359619044,10018.272980613609,9869.034698359452,221.099645188367,25.82202984711998,0.538484383756757,42.23798277609408,29.656226912608883,70.34377308739111,5.1180562017247375,45.47597378613165,398.1086612595918,3.8775017287219744,Low
2024-04-01,10322.517920102468,10323.322182801747,11173.749422961215,218.93882201104165,54.833322952309075,0.7129621618475995,29.28668156560942,13.977647744604145,86.02235225539586,2.818576554883073,42.26077519387296,0.0,0.0,Low
2024-05-01,10428.175866714864,7514.757183251633,11262.6851380678,67.31109073156944,78.52867806223662,0.7653769238002072,24.87916293046626,12.761146120471087,87.23885387952892,1.4491331348803915,37.87187107907998,0.0,0.0,Low
2024-06-01,8685.111629335226,10243.05668806523,8592.592047765485,118.29744260343715,52.244516723036504,0.21883877286244247,32.23481343516472,21.030123915405955,78.96987608459405,13.197458508422054,33.277680831416404,92.5195815697407,1.0652664642471878,Low
2024-07-01,9396.164321360682,8722.407025778384,10234.276896857322,246.39751747381,35.04698588794842,0.2506385981885179,38.54103629590105,8.111108860221798,91.8888911397782,12.534786685686834,48.05743992739606,0.0,0.0,Low
2024-08-01,8789.672648812824,7903.855359046354,7898.292571227875,195.28299431439768,55.34722121933699,0.7640785682090018,32.31422676883244,28.598913150606307,71.40108684939369,11.38725084156733,31.788172900095585,891.3800775849495,10.141220420823563,Medium
2024-09-01,10657.758564688984,8606.975146833915,11245.059585936284,16.520181094134358,18.60444749257713,0.6287478984176151,32.079521582841714,24.017660403635457,75.98233959636454,5.406994826203533,45.770629184632426,0.0,0.0,Low
2024-10-01,10058.245317068895,10430.11401349917,11635.757690214557,25.64910190251809,72.2061356185779,0.7239459861393526,40.955760527045015,4.503508064743267,95.49649193525673,8.427213922204778,31.999984679479798,0.0,0.0,Low
2024-11-01,9327.245062131624,8724.163328975044,10063.712925888402,121.34353043495986,45.21587655458855,0.281711212187973,29.03509447667966,13.692261721977994,86.307738278022,12.295050368537288,43.75990509863362,0.0,0.0,Low
2024-12-01,8658.89587571506,8150.630636006279,8365.005663405125,228.21284940677444,41.45448194277495,0.5319308162211113,41.49486687029114,26.615312611740613,73.38468738825938,10.438570318324219,47.41234801387087,293.8902123099342,3.3940841480053536,Low
2025-01-01,9277.455804289155,9216.90299010854,8374.218075793078,139.2884315086514,51.01053519174634,0.6057407363713578,30.17012002379309,28.452496624159487,71.5475033758405,19.76792488408286,31.561416667196177,903.2377284960767,9.735834344567738,Medium
2025-02-01,9312.958305066868,7840.509665723675,9765.79672420969,129.47500192822966,53.73487039525817,0.5920727255405323,28.205827641958486,15.087242314996352,84.91275768500364,3.5923552985779295,26.79829902583925,0.0,0.0,Low
2025-03-01,10324.01544584516,7265.521648380323,10380.69205051673,35.313687989591344,15.024306435855912,0.41529859906335376,31.349747779992477,19.175518897899817,80.82448110210018,14.207746526904282,28.929212289825223,0.0,0.0,Low
2025-04-01,10093.893678388033,7451.079026687272,11187.214659567266,167.62722513383056,57.78320548563817,0.1600066795993505,39.061173966871706,6.676950490578106,93.32304950942189,8.68205659398155,43.179909018130765,0.0,0.0,Low
2025-05-01,10718.031856440815,7448.160436352204,10261.896403096705,207.30475854405412,26.93521762208707,0.528901936922771,23.150050696599855,29.75272153183534,70.24727846816467,9.135792683586681,50.483392186772065,456.1354533441099,4.255776241885335,Low
2025-06-01,9680.537312904873,7531.659427293031,10137.708753230634,101.30080180181496,59.97668427546129,0.31451600046674566,24.910480396800434,8.486807638736416,91.51319236126358,14.63435754750535,26.349904637062732,0.0,0.0,Low
2025-07-01,8798.985614845755,7485.895104272936,8127.510722586532,196.14684422207858,67.57743560689377,0.44266525999287876,43.7861206415773,28.396489675783517,71.60351032421649,14.156286875163023,47.024537771249385,671.4748922592225,7.63127616808808,Medium
2025-08-01,10283.111968057488,9243.06160681125,9730.417775916576,241.47439693619478,66.27709552867643,0.7724276598044812,24.387290684533934,20.19010617178632,79.80989382821369,19.83386388034158,35.23955937850157,552.6941921409125,5.374775591841758,Medium
2025-09-01,10401.962621542243,7636.580295397007,10950.896024982172,58.90395019064538,48.67506771855224,0.40937295646758254,34.193182948276366,19.016630256608057,80.98336974339195,3.4394914996283794,39.35585109758568,0.0,0.0,Low
2025-10-01,9903.192993923742,8209.835491633521,10726.809678631487,135.5991114867379,46.41189246175258,0.6958710443318774,34.482861666548445,16.35527830846224,83.64472169153777,2.9780833382991605,52.86578649536697,0.0,0.0,Low
2025-11-01,10427.417949886403,10138.759434671041,11360.807531268512,78.91310994029813,20.00131729375882,0.2725513937370132,32.24061155125612,8.458754728097244,91.54124527190275,14.762437525446082,34.959145142075364,0.0,0.0,Low
2025-12-01,9734.488990910977,8658.865740920053,10515.4680148189,200.28506056812145,64.27423052821949,0.5870993237162687,36.11863121442046,6.942784896154231,93.05721510384576,11.989351423121773,38.960108018184584,0.0,0.0,Low
2026-01-01,9806.832073454985,9336.452084823595,10648.225809512469,148.6224078114778,28.998656631270006,0.7850545203853133,25.74566814494046,8.173613853964909,91.82638614603509,6.209052664636311,25.410472442820435,0.0,0.0,Low
2026-02-01,9568.852545896374,7603.119549205704,10340.948412487662,162.2997802120729,44.76867959725626,0.2162305155674089,33.81655669441871,7.220271340039126,92.77972865996088,2.5089680107907455,27.44796160014515,0.0,0.0,Low
2026-03-01,8563.547816860239,7673.0115658303475,8429.702073251534,201.49939830781457,29.89918650492617,0.1554079624476748,29.304331381172428,23.82836525986909,76.17163474013091,2.62750674233218,32.75774773404352,133.84574360870465,1.5629707040951422,Low
2026-04-01,8769.728567483262,7143.040156932676,8967.032762648034,105.03291343898917,19.36798540997852,0.4318288152111993,36.54168149072973,11.803507256668443,88.19649274333156,17.989626618618246,25.835567224632232,0.0,0.0,Low
2026-05-01,8578.572964216835,7591.272720752576,9843.893064316524,229.62161641769038,54.06903878242156,0.21020656398338866,23.530588584328736,3.6195949437750983,96.3804050562249,4.645479169656115,43.94125978144753,0.0,0.0,Low
2026-06-01,10091.026028159451,7975.066186611855,9611.410139878504,137.9269281390736,13.803242437603268,0.6364498272895504,34.27193542098691,29.13487364394272,70.86512635605729,7.144059680194895,37.79195070404867,479.6158882809468,4.752895165888559,Low
2026-07-01,9285.889952690817,7619.536694968614,9510.927930828062,47.90915748048352,62.405166388834,0.7444566315015634,24.631758884583093,26.74600477897592,73.25399522102408,5.306471642312772,41.44435608184066,0.0,0.0,Low
2026-08-01,9771.426727911758,7310.458868149694,9182.881169133558,177.0157883605126,32.231075668278166,0.4321136322606932,26.96607657787591,27.977063929465963,72.02293607053403,7.744929810806809,30.239415576889886,588.5455587781998,6.023128199867056,Medium
2026-09-01,10768.916184815233,7422.225548852103,10224.720827481486,200.38272410518107,10.009428510313972,0.31816256740103666,25.46774500808958,29.85741903410019,70.14258096589981,2.319053012175774,33.87796088309848,544.1953573337469,5.053390220467055,Medium
2026-10-01,9123.230572872188,8612.72568811454,10092.769176596003,86.0228024962064,45.77903974660609,0.4323621573542964,24.57094449672043,6.869066978145645,93.13093302185436,10.862136027257137,44.914734245581755,0.0,0.0,Low
2026-11-01,9525.957307589075,7722.168014420274,10533.013853456696,215.7230216797007,13.279633596932218,0.6202410816025007,40.64277378901667,13.094776529274444,86.90522347072556,2.284638708252083,53.959081708911995,0.0,0.0,Low
2026-12-01,10388.877846357622,8274.944513668264,9884.12441587704,227.47438114378394,29.331869047462963,0.15588520502724112,27.14268919152226,23.230677319714555,76.76932268028544,16.206773648624868,26.512503208066278,504.7534304805813,4.85859433468601,Low
2027-01-01,9071.995413729057,8761.960447991998,9775.30565082721,76.45707697067414,59.48835412190013,0.5331450931650532,43.178094546611234,21.488577305506183,78.51142269449382,5.440529556298228,51.71152962565798,0.0,0.0,Low
2027-02-01,8692.449774571982,9416.381900202778,9382.002443536763,246.0451534516533,14.38827351353061,0.5486395951767964,44.248163133629774,6.309085377515942,93.69091462248406,11.2602263774857,42.306436039336255,0.0,0.0,Low
2027-03-01,9224.37863228442,7137.592489443847,9168.505689873116,43.77076673170202,68.75369446492016,0.5644973604823581,34.281511748427434,24.8433274997373,75.1566725002627,17.721502663667707,41.91758700266871,55.87294241130439,0.6057095511642874,Low
2027-04-01,8903.053218135012,9797.936396181649,10074.817770533855,58.48376041659759,10.267394586100817,0.3073143519875702,23.57502806664316,8.284336011426499,91.7156639885735,13.366670011896689,40.00835605623281,0.0,0.0,Low
2027-05-01,10824.244130856432,9197.651363218178,11867.209453402817,54.21396141712627,27.27767084413316,0.6141342701957824,29.363706084489532,8.266893215033447,91.73310678496655,11.12619794447537,27.0818225771255,0.0,0.0,Low
2027-06-01,10520.300948911043,7286.156611821052,10190.75877590651,224.5575304018889,61.863283930645004,0.20940446611565466,39.94330658370535,17.03528384101558,82.96471615898442,7.162341309192136,27.69630555208482,329.54217300453274,3.132440550939217,Low
2027-07-01,10083.509391276059,10057.52518437372,10642.29373770687,167.03021255799084,32.138910481051475,0.2795257187034205,29.18476821742676,18.60231817556769,81.39768182443231,7.327036348105761,43.02736016977258,0.0,0.0,Low
2027-08-01,10678.651475469294,10223.053401861347,11190.090403574019,46.50502797334549,17.132467164620948,0.7203555303254133,22.175430457569718,18.24241381945871,81.7575861805413,13.720252148765612,35.22875714306675,0.0,0.0,Low
2027-09-01,10509.180192247786,7213.772859492023,11630.97958700764,115.67762040840375,35.216374316029956,0.6301700479722682,33.9196227732047,4.561631447137136,95.43836855286287,19.888647863202184,52.51804199733042,0.0,0.0,Low
2027-10-01,8966.42514721509,7969.071768515213,8523.646135368623,157.6715260167525,28.927530046916786,0.15893461010737442,41.12802128740087,26.56890415365065,73.43109584634935,13.574944607138194,37.197716120784165,442.77901184646726,4.938188905575053,Low
2027-11-01,10731.397496224945,9821.704479275715,11818.823847585565,30.03138039745199,68.98983315123884,0.3114445692403701,39.89815967858756,9.43680119248377,90.56319880751623,11.597884930030473,29.298443761079234,0.0,0.0,Low
2027-12-01,9848.355604789127,9618.908916342803,10880.500787031813,221.77992841776128,31.934354230960018,0.289364213945557,24.37807850325883,5.626417795918517,94.37358220408149,14.882359694545675,46.44156500506108,0.0,0.0,Low
2028-01-01,10518.600387910155,7645.82356774732,9727.745844991767,202.86484850596844,65.2252730243205,0.3260241132240322,36.81911536031167,26.884946236331363,73.11505376366864,9.838906633390645,33.80060264323029,790.8545429183887,7.518629035735394,Medium
2028-02-01,10740.228249808733,7732.722631678486,10788.478062240913,131.24962565839317,72.43105013675142,0.3109138506819262,25.512606585891177,28.758241950433096,71.2417580495669,2.1427045094149193,40.764109220676794,0.0,0.0,Low
2028-03-01,9295.00868742966,8296.652359769836,8866.460941390484,242.1103876622009,40.36721937035706,0.19064209223284972,25.455188363804304,26.139573283432618,73.86042671656739,11.683639501680286,45.9349835651551,428.54774603917576,4.610514744528784,Low
2028-04-01,8775.129811319192,8695.830448168574,8764.455456742664,110.26263502602393,73.69602006980745,0.44831133578793325,41.85179433262963,24.666450092296586,75.33354990770341,19.194880405602223,52.00792333606211,10.674354576527548,0.12164326689228591,Low
2028-05-01,9069.837906354855,9163.891700356036,9386.172695902811,246.18647656875947,36.4122637774235,0.6262767586110073,26.241723818505754,20.34677545789261,79.6532245421074,4.330755904795533,48.76573584405028,0.0,0.0,Low
