Latitude,Longitude,Band_2,Band_3,Band_4,Band_8,NDVI,Soil_Moisture,Land_Temperature,Rainfall,Elevation,Magnetic_Anomaly,Rock_Density,Geological_Score,Reserve_Tonnes,Manganese_Potential
20.969909852161994,79.41824303629062,0.34630040239899407,0.30134307667927307,0.07506128138214181,0.5417323814930304,0.30134291033057475,14.020992265072598,29.797764073597726,128.47938287263693,538.6322709468197,92.77457330754073,2.981386488279429,0.7828486179866575,66908.632470295,High
20.832442640800423,79.93272848335401,0.33321780190598393,0.3844332935842272,0.4125749813377644,0.3241595276847111,0.3147436196654989,68.52058800874423,37.42909230344951,41.02705811794178,444.4412724339112,86.7702097919239,3.1747368270255945,0.8455108108405605,70804.68668263468,High
20.212339110678275,79.86606388950041,0.06182804341055177,0.056381403936726575,0.10569814844703807,0.3552162445021161,0.34707095241664965,59.0184344363102,24.835883573912064,163.9068398201111,499.42784068957656,70.76205857405353,2.6022434372294043,0.7990821457719545,61814.25668469396,Medium
20.1818249672071,79.0452186701062,0.26167255175470655,0.11852229498924115,0.26296827291008684,0.4132962555466051,0.5349047143347271,61.15284527475823,36.0376120314063,146.62228653713188,258.06783182591613,10.621382758845622,2.5459482556732844,0.5084790353080261,46082.33079431933,Medium
20.183404509853435,79.02636697449725,0.3275744952246997,0.05264700624234975,0.21443824104028264,0.5631913033650434,0.3338349759681385,66.27791388603364,26.495703448507488,113.69407056895143,266.46022412883076,77.5877254469693,2.904170726535777,0.23290183864948166,54348.66431771558,Medium
20.30424224295954,79.37646336687806,0.10417260353820007,0.2766161499541111,0.18893733050353706,0.10955804721488202,0.6128893354131963,15.10620916718712,42.15215272033791,139.91671493896047,172.8235290304485,80.7957328109019,2.1589647876103117,0.8453299756887267,68948.31128155593,High
20.524756431632238,79.81055333078183,0.22038356916578883,0.36431069213249545,0.409933338274909,0.3384217341589085,0.3831691699017088,33.1358555508,42.39224860666541,226.21217144787235,327.1371443576513,76.77646177143377,2.6562986165517493,0.7271628097401385,70152.64696525907,High
20.431945018642114,79.98727612931495,0.32464648927641254,0.13521880380170476,0.0587293587101958,0.44386102121528037,0.14784724021697104,14.262093342640128,27.43218010703316,65.14768953154541,457.8595637335212,11.396588711924116,2.655497120157021,0.9807611743888516,53800.46948128512,Medium
20.29122914019804,79.15041689110353,0.06018379357573966,0.37446209067870734,0.31551587447023566,0.46135347884911426,0.6486318897388751,22.647586093001717,25.749843849081014,25.189837692229865,621.8642026985308,64.39079570677647,2.107367747372465,0.15569259775593292,60049.462974399736,Medium
20.61185289472238,79.59413071535214,0.25922608017405196,0.0710935866013463,0.43535777368542017,0.44626621576855396,0.3000308272148942,23.76194662226034,30.282599301655782,218.18292348079322,516.8100961022744,83.43247957493986,2.5015809026082962,0.22566458305205506,64032.30610266092,Medium
20.139493860652042,79.38089085663103,0.13920470221176523,0.37705260938193,0.2740672733847368,0.16721756470406093,0.4029368157194839,38.14643266285472,26.013289629503717,152.73692894921848,389.46797786986326,57.73534012196677,3.0239417582806425,0.2117981498815027,36747.86702451227,Medium
20.292144648535217,79.9699143978146,0.3273188586129591,0.17306794053387206,0.42472898481323673,0.24969779418584062,0.5798107182553311,26.113730047218557,36.809596082292586,224.85144475622374,674.2160629167757,64.6407375228089,3.0273843463935926,0.7925397676213367,69938.32414975637,High
20.366361843293692,79.84211892313571,0.3413174735496103,0.08549728995722579,0.07090315171440952,0.27935776270850676,0.33271931000409843,16.058686409065665,40.65161711370714,157.2974013850297,545.5848603167076,45.83634794263062,2.119085197903617,0.18690729645011817,45313.19798446678,Medium
20.456069984217034,79.83832870471113,0.33327994673403016,0.22005511571521397,0.21751732762966458,0.5022186038397525,0.13960995930270095,20.04946534564646,36.827303272780426,206.33705069073156,661.5908615744024,52.87073198840526,2.108865059297397,0.0666598298233061,59101.268938696754,Medium
20.785175961393012,79.46869315979497,0.19226426499723914,0.1398717987021778,0.15406311638482045,0.23937993620727652,0.3617447329089696,18.836533813125456,40.60876118123374,118.82487357168402,440.1733852996911,3.4376858351725215,2.315234572402322,0.9985608065856286,68154.04989225717,Medium
20.19967378215836,79.41481950233766,0.30861279529679403,0.149705515686673,0.34232838599229193,0.2053524819336016,0.7611140078860125,68.3846078747379,29.924804055186854,192.4677841963018,292.3973511362268,63.89630219732846,3.0497192750647923,0.024817211445149145,57893.632322502715,Medium
20.514234438413613,79.2734070719307,0.3033648195605211,0.1575514877242003,0.4425188361988987,0.5787240095190481,0.5492140781089908,55.557550415108416,23.907924267721523,229.99953738466687,179.0546775005971,8.14472128911592,2.1546831020881987,0.8352440601588657,64575.29597251856,High
20.592414568862043,79.05637549665093,0.14573014197297668,0.3310590642414322,0.15261202497769913,0.10443164255673446,0.5700354040670449,68.06568791617372,38.44877368493981,151.58828165610745,549.3466683161178,43.50145943402234,2.863996163152936,0.3653668415506528,39695.68365611143,Low
20.04645041272,79.86472237625506,0.2986746422452032,0.23870644683633907,0.31166984058962977,0.5989104278409891,0.542597507546348,36.38442919047451,29.011862628538847,61.58058462934729,216.71664890304376,29.265509766740784,2.1213987435357238,0.8416154597578153,58899.845870297606,Medium
20.607544851901437,79.81290100913007,0.06110229041464779,0.1589576947046013,0.12923905310389605,0.4384106494286978,0.23929449727160576,26.702108899759395,36.78177063072832,81.82345145694558,316.52632054958195,54.54279502117131,2.7477654244973904,0.554620491211145,67162.6087564271,High
20.17052412368729,79.99971767328613,0.2288809635446159,0.26361682415882143,0.27613210182864395,0.5142346497245586,0.3928337048715961,57.8975918325512,26.76609854954414,65.68825268640333,442.85899933614354,13.341633552320708,2.427280758942974,0.9016312294863601,74974.72764621332,High
20.06505159298528,79.99663683707391,0.11900265118631091,0.30065273597811776,0.2355729946753345,0.2473096981730966,0.6256578588543228,29.575235082468808,22.030740870166817,76.77711634701856,460.4291232788612,69.16434019733182,2.9466967555590404,0.9261929864146267,59912.78197552456,High
20.948885537253332,79.55543170560263,0.08617006573318364,0.14541840025673683,0.43880213185261485,0.10715763883353,0.1709610282872114,27.963002422320898,44.81454488719409,90.47555335073837,480.3207583429248,79.50115369284704,2.2804285385904364,0.009098181280775997,49902.56297159443,Medium
20.96563203307456,79.7689874151805,0.07308596048876274,0.19474218553387307,0.29341090907858663,0.468934759280765,0.2944969432627986,23.95035953246987,23.905037698264984,147.68077095323335,241.44043169233535,16.33544497431565,2.767042195267952,0.07541217599278827,45730.07093568595,Low
20.80839734811646,79.94476572988243,0.2588866327634419,0.09266013266793166,0.18980254883472752,0.5170722985003379,0.2934233759260976,17.780738693454122,44.71052484908702,155.23807477668154,358.8555726519068,10.431308735188216,2.282819041491062,0.2503587295708555,49776.82914129574,Medium
20.304613769173372,79.84964739067742,0.15196248913041985,0.11340227233713812,0.09563831395517336,0.47023806597675954,0.4024132493161542,25.387783661005958,44.43199831416118,118.09494186562806,489.45682491433166,14.551548278735915,2.856392339734585,0.6693154163635017,50329.5863918373,Medium
20.097672114006382,79.2473481017432,0.2674300314586284,0.28839124888774403,0.11049873149397382,0.1714251436504193,0.7862581186595295,31.31918490843326,39.84545259770099,161.54677935879215,683.4003755485816,87.71275618985017,3.048413641472899,0.888272196511506,70650.06678250714,High
20.684233026512157,79.4505441353101,0.06960690223968272,0.11350342169346944,0.14012677198049406,0.4767139611284845,0.14725178267867536,50.439652488743825,36.48557405204994,38.76223289061416,550.1971257348288,52.81892617563562,2.152162158952112,0.45994195129396276,57655.559177162206,Medium
20.4401524937396,79.12915941515149,0.1445871013491831,0.23380718428347108,0.1503866645361192,0.48446139105382047,0.4630906960664165,13.753890533167095,34.445176256277115,40.1912945233768,657.4320664016768,46.72609960075026,3.0399148263146043,0.6069731162742654,61245.32535472319,Medium
20.12203823484478,79.95405102725873,0.21184738771260114,0.29816619160285146,0.39024642313645513,0.4292702578350275,0.22555527740854733,22.630416379920575,41.65253863444587,59.52077588226145,569.2166320727974,10.671181910235427,2.7122903052971576,0.18849985279556114,48424.41040612026,Medium
20.49517691011127,79.60617463445088,0.2872169494516891,0.08740692308316035,0.27448911531300996,0.4830579663977931,0.7794735817868209,58.54141841750058,27.2359880404872,139.1578245492793,475.44433289082025,64.95560067569618,2.1525325890404288,0.8049668338816853,76621.75714838246,High
20.03438852111522,79.22864280550347,0.14562575087962099,0.24855927687011625,0.2593563645497466,0.522960719838866,0.17931245330922496,18.815315415026248,31.692030312121926,69.21877610061212,255.6128530249895,86.799959189509,2.5130502264316545,0.9673281113534697,97252.4166796896,High
20.909320402078784,79.67170068440586,0.2377674129311027,0.13979697429547733,0.09590754874768699,0.4068020571187292,0.3825207016531139,30.558708791351293,35.48474923416255,85.15541280329279,516.6771085408822,82.8185869323453,2.1930323521821173,0.26859893291459747,57107.63043909643,Medium
20.258779981600018,79.61812824045789,0.3157933244708561,0.38702440633315294,0.394055877339774,0.14430235698483954,0.6165194893842244,61.879535311488404,30.279761896737277,112.07195231978864,492.8587612779489,62.60547089808013,2.8404174666398836,0.4948259516005463,52884.26013926459,Medium
20.662522284353983,79.35816271803284,0.23475895645469136,0.21924097635197365,0.33912572128339347,0.3438139048336054,0.5931880996192117,19.29551866860656,30.6871613522567,206.72920852238735,481.35804375149655,7.527871665167362,2.9106417613015396,0.0861161105063738,40659.662239411955,Low
20.31171107608941,79.11355759219963,0.11988784242609013,0.33209739242130537,0.07706734476000064,0.13882466733580254,0.3959100458257526,14.964210137091394,28.25711668755211,23.18829125995783,419.3822273935324,11.239702717601297,2.126955824327359,0.5591366564629684,33424.75879419613,Low
20.52006802117781,79.6715731955928,0.05732023446696141,0.24257928975469162,0.33313403889190746,0.3037715155162154,0.34256691756690283,39.07227970480065,34.1057954171134,169.35712865442315,440.7611321941016,4.930898710982468,2.6073678232335733,0.5027834418466806,64418.55600854427,Medium
20.54671027934328,79.5203077009038,0.31102966217027894,0.06519438649918671,0.26741528693705846,0.30355324456281385,0.37832866498700946,28.145170676712183,41.2643632003779,173.84160213935763,333.94338991495727,25.74792164924693,2.9775500672311006,0.1444364841550776,42533.23161422899,Medium
20.184854455525528,79.77231839173564,0.05638082325511615,0.27160298145790784,0.0826901382987113,0.1330049220701208,0.28499338421104753,43.80450186903125,25.038209450157822,203.6908294820264,435.62198095326676,13.566146716037775,3.123395649861196,0.44206621311807504,40362.982399717854,Medium
20.969584627764558,79.520163501112,0.3124105018052598,0.38299116977233,0.2333202566114626,0.2744102669847397,0.24373305709475987,58.22829342900851,43.36082596883604,234.53317598387204,258.65574812316305,26.004804025243388,2.6162214400901243,0.33410465208656326,45772.45703817814,Medium
20.775132823361115,79.85218150031854,0.20868114020816358,0.26056413705121595,0.24387851485201878,0.15549904939565742,0.438127788291223,18.22890928916459,37.22719134370574,24.63170525833666,592.8459185482072,38.50580557189617,3.1403350683336884,0.5218308753051893,59057.691900975275,Medium
20.93949894156419,79.55190683877449,0.33172030955386883,0.3367161007993766,0.11630981606531031,0.5041176050046111,0.28797362924732517,44.8419450732571,40.58183031700075,55.37025226803972,252.1773250842893,94.29827840711357,2.6428267645472356,0.5856543354287992,73716.72788629578,High
20.894827350427647,79.56093797153538,0.2896349707320996,0.3594722621719427,0.4282792588001129,0.5738440129822354,0.3012231654280751,40.330525623391836,33.90476731575029,223.8193976328784,196.73145943920653,61.03760597816921,2.4730285935198895,0.008495578607209509,49320.82598109592,Medium
20.597899978811085,79.87665360265835,0.3493802331600012,0.12982792018212638,0.3899901485922648,0.1361582376289693,0.55972924443219,18.644727160791973,39.48791753560158,125.45926930301353,389.93531449643655,83.49737856829623,3.017843754263475,0.7610059829495553,72637.86433330826,High
20.921874235023118,79.4034828662124,0.15521354463551304,0.12421569396787933,0.3176089349316433,0.5775576036458507,0.7779761321899246,47.43990913173894,20.40500993348668,149.8558469546966,512.069091728334,71.03515007123322,2.591579252549707,0.7130142918617408,61267.14575215756,High
20.08849250205192,79.13401522845064,0.28015648667933807,0.26384334609784715,0.2349182244002429,0.3612882996683726,0.5225460403915626,26.418425071646297,40.459510619488384,172.4962568563239,390.74425371344773,11.250313052663174,2.566283012677428,0.3662863862065222,42444.24022769592,Medium
20.195982862419147,79.02878267631334,0.17057927408277263,0.19385996443234665,0.2147062166338034,0.24978283897693696,0.15388562694547642,39.27005911264075,21.003471477134163,176.1853190339966,302.21477257321976,73.59204063739489,2.588374987291794,0.05293593556881826,47023.39177997495,Medium
20.04522728891054,79.75513725567362,0.19396268609117268,0.34395145600335214,0.31038938686038164,0.13843103763808176,0.1529085296978469,14.936339456623713,42.24783440907156,234.3002927627969,456.9941511397424,27.509888155912442,3.0161420022436944,0.7549325397850504,64470.34786973229,Medium
20.325330330763265,79.62030955135346,0.23825163896551105,0.36500809318930394,0.2681727477627622,0.3503121340352089,0.7659962545918962,37.57504343281738,44.79906868096609,249.29836600468403,340.85128447670996,63.91078469947063,2.9983298500256628,0.9551751604781324,59160.67656244222,Medium
20.388677289689483,79.70407976809922,0.3121031342559016,0.17369748275595137,0.07490924235275426,0.4972577722453744,0.3081035532151336,28.38780808256922,27.351686554419445,185.63621601411626,663.0772295696482,34.09619736429885,2.4842239909282533,0.2401515960220142,34570.03550692312,Medium
20.271349031773894,79.2129641615089,0.3452250407597885,0.13290469564106872,0.2550010595081327,0.4535432386333491,0.16444689025773282,59.34287267112126,25.25796390714484,86.06087811718469,657.4548267819646,99.76722632646592,2.39995983184463,0.3235246137370379,61649.58353518438,High
20.828737509151928,79.13637147558677,0.28048202415935547,0.32318393033535164,0.3725614468931358,0.1251130057319869,0.5193312110052671,13.418723619842098,39.13408409645102,222.34305252769903,426.3045009846525,26.355147949677782,2.590313628846955,0.18381288948181496,27157.823610937045,Low
20.35675332669359,79.01454466566788,0.17533003465020014,0.14618211244184764,0.2336959510387832,0.13645091768395176,0.5365541448031863,35.1164364950998,26.325658523006332,31.320810344375168,330.33619671004215,27.913047077426967,2.687327011684531,0.5769361233448397,53870.202290719186,Medium
20.28093450968738,79.3505875588066,0.17640710068312104,0.3379150114797875,0.07078263102170737,0.30143664131631853,0.5539533740830818,37.50588544788628,41.63905957930508,73.14859616113412,555.4228276761514,93.06722555623983,2.286004652753596,0.15484139464745494,60102.52498902469,Medium
20.542696083158248,79.58991768685463,0.27127469047666747,0.19830838877706702,0.36451127975361325,0.24764524702397164,0.2871814195002789,53.500364577947124,22.571064803936917,226.39871501665442,170.19211891568665,2.464440463632267,2.952746101658709,0.35619394346137945,51569.040047388015,Medium
20.140924224974764,79.39224404509973,0.1216331437304907,0.2836424647520147,0.13054551285438976,0.21619216152802392,0.11057747895013254,44.45725450541266,23.148879909483956,78.92404832105163,411.12295332400817,69.66889878731969,2.5837793188789075,0.697013013934263,74249.66765574188,High
20.80219698075404,79.43747492202372,0.0831422339394184,0.08343735984213387,0.1534483339552155,0.2405022494543568,0.7755107586181303,50.03274023165086,44.478788877515385,70.74974371300215,334.97786684868345,72.53263907358782,2.4008546581039516,0.5601159830093484,54419.37463755641,Medium
20.07455064367977,79.90415869449374,0.15638664729223295,0.2683507636368006,0.11588254137291837,0.5017413716484423,0.27562513198377175,56.62295713910537,36.84597245675012,51.768817422256866,656.2947368064051,83.63785774103994,2.128185191556789,0.38646256432793524,62816.54260557359,Medium
20.986886936600516,79.34825546702331,0.13617169749622451,0.2081186875580302,0.18208602594859902,0.564614026815927,0.5732184016367833,61.732178419491326,41.17218061072382,217.5957042587908,156.6016649999754,97.44393106384753,2.286614192484328,0.4202496018075419,59133.59745368631,Medium
20.77224476929666,79.51398948915981,0.13889243613679703,0.25531296211141596,0.352700602275454,0.3025513472637832,0.5946409089150968,28.83252980334823,28.10823443378795,135.01339961394996,454.048181645092,97.56019191566524,3.1391374061071806,0.5621108826232295,65429.91456589785,High
20.19871568153417,79.78365301274114,0.12008232531497298,0.1088049727107022,0.25775434380157497,0.5530555010662486,0.52700519195564,42.28136232183418,36.91209373801511,175.2254367024556,557.3649695866443,6.527675756646389,2.366119624183432,0.005864727887161303,17328.17927457461,Low
20.005522117123604,79.39654278232128,0.06262795689090857,0.30790581073046375,0.13195250966028504,0.260747850623941,0.3190351759495538,60.40648470635199,34.85604568271493,74.98526833725683,416.7598931382227,82.18393227529025,2.2026311472404423,0.07850986845360985,49467.92205277778,Medium
20.815461428454835,79.62208670022787,0.055362180420024144,0.35197897714013,0.40113203126081637,0.3382184931718958,0.28976737763484606,69.36706785790338,35.07875300307367,194.3492968325798,196.97166658949692,64.63099336573814,2.552807349985992,0.8812580677630116,82229.94630459635,High
20.706857343847616,79.86236370874674,0.34631671692080945,0.12585893003177148,0.4018327419806117,0.21301449890799987,0.5183677978918922,63.37115866262579,37.063311488443034,194.80127534128266,684.8537645153463,64.73421343730912,2.3685052920322986,0.07787898909129076,47734.9952632699,Medium
20.729007168040987,79.94952062365765,0.1783319401207587,0.08350009443205661,0.39823137001840275,0.42023802108792196,0.7062669435281841,32.28803575746261,34.38397932822747,91.89754572890904,434.90573725685385,12.83499266146948,2.042191100325433,0.7068035962105051,56322.42435625977,Medium
20.771270346685945,79.14707348092904,0.1652979941479045,0.05827350511621774,0.14551848455261573,0.5894905575874044,0.762713610246377,21.709991033119024,30.72655923256665,114.45700559236505,487.80243437545624,65.01871664456533,2.3877742607353007,0.9200381641090526,66198.45984334836,High
20.07404465173409,79.92658762516149,0.253894184807921,0.2746900251551431,0.23049573767239523,0.4017465480216893,0.17413406308263035,39.36355224439532,26.89806735951367,68.2287638089462,280.13538048912903,98.24825806012478,2.652930348727362,0.2706836043017311,59220.73046218414,Medium
20.35846572854427,79.49211629307953,0.11547616635951925,0.2624829126310733,0.44399586245635003,0.2789070420567744,0.2083800288184039,54.498487110162536,39.21453327283005,244.60903536426798,415.9239468087421,91.1818569539447,2.6620548464239606,0.37049143705951426,72219.27010808467,High
20.11586905952513,79.25824438829896,0.3349883551850676,0.24134409444992455,0.35880499052399617,0.42390872299526416,0.7613153811481558,39.554144245197854,25.656810750079657,168.48859272343466,386.03222057707706,43.91306608048505,2.4278707054122664,0.5689214058447163,55102.1802186084,Medium
20.863103425875593,79.45913575623827,0.2859035043246656,0.1311814836405914,0.06086696849022393,0.1614603392326938,0.6155746598343548,38.99085179882011,37.30885765386036,234.94509256456857,191.19271310109104,3.994797328609434,2.536763307503121,0.8817089696385847,41008.33389012431,Medium
20.623298126827557,79.98003257528548,0.07682330069367785,0.18681709856693013,0.07608183650419682,0.5443295401326993,0.7180956773808412,60.29382526490804,25.833320566233166,89.77867503470063,208.38819445110698,36.229349000020484,3.15862150188172,0.9419055872604202,63667.754239039816,Medium
20.33089802485265,79.49261809399287,0.17527423273547849,0.25806671731516057,0.2355725507249331,0.35154197538991816,0.24184284389474023,31.684226744031182,35.63325424886135,199.83490998928463,610.609885790326,82.63903116005552,2.4528181726763743,0.7395632481112681,72221.09209377533,High
20.063558350286023,79.32875161028751,0.3137354922686494,0.22386840060070928,0.41368808234462406,0.32467487101982107,0.5113101097765813,61.58768048869874,38.67695667822572,196.14748809349067,281.90097371362464,70.1499101465166,2.3098721759119796,0.08661976085469403,48885.95091582542,Medium
20.310982321715663,79.63340085431673,0.33341960668742304,0.3957249320752106,0.2654807191810857,0.39293239422675963,0.5907977160922316,34.40828805710341,25.46784722266348,179.08079992930456,257.22704932424676,45.93436555939564,2.292160452880112,0.6691541555348508,55497.09791432657,Medium
20.325183322026746,79.24014561877819,0.1902204533749609,0.0977539133948566,0.2491250032137161,0.4123919313947012,0.5760783198128809,29.693986340700363,21.498582521532708,242.0969643113641,427.7012981875766,5.510153515883109,2.549317535244961,0.41030372187266206,44969.648347734204,Medium
20.729606178338063,79.07586332810867,0.2340234167632123,0.29330059391665786,0.09218947998265224,0.13588790311325652,0.38570618360668874,37.23939467198194,23.274343574854353,110.51772730445258,572.8109222493821,42.68947278233026,2.911424178460333,0.4707009994910616,37847.637745057706,Medium
20.637557471355212,79.12887972191065,0.10011018382762257,0.19151156883650228,0.31271204188971763,0.44130861061170124,0.11077642418391594,55.74681752049211,35.14992418177564,50.06498442564418,184.07058521844334,46.90249397178835,2.247185821026168,0.04914839034517704,53856.97533193047,Medium
20.887212742576327,79.12804583895777,0.34735058784109296,0.19986986522396516,0.3788412642400902,0.2209658401577648,0.5080482397629842,17.560121671839656,41.23616015564339,174.49303762613397,467.2443558010407,92.85555328941359,2.851155352568922,0.19106213934635818,53482.80903491595,Medium
20.47221492516195,79.1519026935123,0.11950151041503301,0.3011592179803617,0.20216800300302495,0.45697631625329493,0.27717107742572616,21.78515295232104,21.12492053088561,187.74125410975742,215.56574356231533,64.10861035821594,2.0253797880192996,0.7905136075336477,74454.67531683772,High
20.119594245938302,79.13882717264941,0.3328195322405377,0.2923526529635294,0.360244740370131,0.5112673971920983,0.4151779723000233,67.08668953978551,38.353781476041156,152.26393189552738,170.05357795409014,31.16529166546489,2.5027195735807353,0.4539588330478598,64916.21705368085,Medium
20.713244787222994,79.64087474480321,0.24489399469771056,0.39693959779576593,0.43579066156032464,0.5019792537762602,0.7703067105586722,20.52949764288144,28.532966148751303,67.56811542068114,179.00917368921955,52.53182644507214,2.9310380782433443,0.30166224163114885,52270.39317526157,Medium
20.760785048616896,79.18188008439914,0.23232103846365776,0.09493800130894384,0.13150658365107565,0.37625048370394454,0.3793247223497044,44.06363907586327,31.96320924798806,136.02486658395173,608.7902595146427,6.605530782216007,2.406479546929318,0.38401907396495816,46624.2105702469,Medium
20.561277197569495,79.34566728332386,0.20380655330495256,0.08643837728445822,0.25933185247789653,0.36008494615537556,0.6878611246650987,44.75886799971627,43.221488746139144,91.80363941089976,214.88486599543387,97.25682356497369,2.6764845217344795,0.8543995133256802,70732.34850110093,High
20.77096717995456,79.89678840990601,0.1192009435153276,0.30351858599505943,0.16485518323383022,0.17143798066970586,0.2319784240244758,39.37746772301469,28.299287618396136,118.31730147833848,174.83325042676057,36.0059901930726,2.245975079391093,0.7489990174049569,61994.0754821648,Medium
20.49379559636439,79.47396164026287,0.10295840960165248,0.2524354209522432,0.36714176761353573,0.4876730752015678,0.5707223486175202,48.68471491460912,31.63342334848715,168.4002724442727,390.8449379286018,47.78673549131358,2.8903944693514068,0.2723153971810828,56221.70920061799,Medium
20.522732829381994,79.66755773852103,0.11614586272105261,0.14595623329593205,0.281037346352463,0.2357046902233572,0.7839048681072605,23.789603547857105,20.342060369017027,191.39939081889193,614.1964095681136,35.52839742369226,2.0627349239225117,0.11750184021237331,41055.61951693475,Low
20.42754101835855,79.17231987120164,0.10593147864327636,0.07779677914614531,0.3038329670201215,0.34834771140897325,0.17132517061105576,43.15973606660489,22.039968000120957,73.41167890730893,294.32460706911604,68.25117301162001,3.0230511738506003,0.2519982216440717,53788.111332732646,Medium
20.025419126744094,79.19228901880867,0.28387534207002596,0.0799803873587507,0.36916566384635763,0.24213704646375836,0.10582395955903441,32.33039531481383,26.4647897783696,113.22483294879927,381.941939639254,66.2232158329593,2.2378356637060017,0.9207564510547337,72082.4022152559,High
20.107891426993305,79.04086861626648,0.15503757775001903,0.3629668061324414,0.20838818906498197,0.16691418149984658,0.4035079548428301,49.70003557775134,20.696306020526862,81.90716132807472,171.95739291006316,71.53223105291356,3.049277638049997,0.5815888378497553,42997.827162922076,Medium
20.031429185686733,79.16893506307217,0.06735280296901891,0.11715356365156003,0.4160360273628173,0.4147788484458683,0.16483783813595704,18.47341260238897,35.78438315120627,65.6852711882299,396.9931827741817,26.814322961192083,2.4230350895606207,0.5334802087447829,64966.4285825939,Medium
20.636410411263782,79.27859033903196,0.34073078904224335,0.1631800467404323,0.263211546898456,0.12716601741145192,0.623869044773362,44.252645010368575,30.659958920040562,200.17906059904283,467.6871943504235,31.566848116406597,2.867220289369384,0.5963935996924615,43390.46748037037,Medium
20.314355981076325,79.17701048427675,0.31513576548902766,0.1293297407794458,0.11318192913413921,0.47432261706309997,0.7401840646939913,21.116221322999422,33.70363006820055,229.12811972050827,463.9988795636796,12.525123109620795,2.383070357343426,0.36602826574651526,43483.20928603402,Medium
20.508570691164703,79.08870253375706,0.32832568495856385,0.17424870704117806,0.328359647267521,0.2587933976305583,0.40381468089613126,26.718583786902183,24.366179647408238,105.15340270745264,332.83468069590083,65.55099718461126,3.0870940054815774,0.8071070203195128,68011.47747181384,High
20.907566473926092,79.1206358711006,0.3484723467939306,0.07429834496113269,0.3673045401753018,0.10006734650224267,0.2810981495088087,23.122588019414994,27.398300735915402,192.7941526059664,323.54324936472455,3.979712733565255,2.1519645506220493,0.5232862493002498,43299.703989651,Medium
20.249292229148875,79.46077876803272,0.10216857476584619,0.23167092681789464,0.1767046708270107,0.35556456961861493,0.4040823233046269,20.970266792129024,36.59561187131813,226.30891655381456,208.64299041512885,59.768233552345905,2.2142237471271184,0.11674790276879554,36735.16351992985,Low
