Date,Target_Production,Previous_Production,Production,Rainfall,Soil_Moisture,Vegetation_Index,Land_Temperature,Equipment_Downtime,Equipment_Availability,Blasting_Delay,Ore_Grade,Shortfall,Shortfall_Percentage,Risk_Level,Target Production,Soil Moisture,Land Temperature,Equipment Downtime,Equipment Availability,Blasting Delay,Ore Grade,Predicted Production,Shortfall Percentage,Risk Level,Recommendation
2018-11-01,8551.461235739505,9146.953185775265,8985.274403703092,18.067264043987837,14.372031553335,0.5067581323002813,28.381976251957397,8.193864370948862,91.80613562905114,16.446729035605777,26.04018112678199,0.0,0.0,Low,8985.274403703092,14.372031553335,28.381976251957397,8.193864370948862,91.80613562905114,16.446729035605777,26.04018112678199,9084.210510819841,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2018-12-01,10924.774630404983,8463.850627017166,10790.180398756276,25.036768829285087,71.84253340902424,0.3369612738783908,21.67541344378025,29.65470422390612,70.34529577609388,14.644338448303394,36.75731688831727,0.0,1.2320092285850617,Low,10790.180398756276,71.84253340902424,21.67541344378025,29.65470422390612,70.34529577609388,14.644338448303394,36.75731688831727,10794.919574234886,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2019-01-01,10581.106602001057,10264.549691739046,10041.585829242607,227.54498880265865,41.38233387585955,0.3494047896893918,44.38357833697677,28.43366151122517,71.56633848877483,19.15495022314376,45.91491076413941,0.0,5.098906882352131,Medium,10041.585829242607,41.38233387585955,44.38357833697677,28.43366151122517,71.56633848877483,19.15495022314376,45.91491076413941,10085.119588723099,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2019-02-01,9030.847776695691,10031.22361325143,10737.304381164791,43.41888906822284,45.73027423029625,0.3794230272440317,40.42434768179592,3.103950718318165,96.89604928168184,1.346419070850871,30.803060288694475,125.61414333346875,0.0,Low,10737.304381164791,45.73027423029625,40.42434768179592,3.103950718318165,96.89604928168184,1.346419070850871,30.803060288694475,10611.690237831323,1.169885279156462,LOW,Maintain current production plan and continue monitoring.
2019-03-01,8954.562418017751,7158.265345371663,9303.79539342399,137.78096374605212,53.86147577652471,0.5538400918822466,41.31368553114926,21.75610483043928,78.24389516956072,4.719781727987376,44.245134437687554,39.107978723599444,0.0,Low,9303.79539342399,53.86147577652471,41.31368553114926,21.75610483043928,78.24389516956072,4.719781727987376,44.245134437687554,9264.687414700391,0.4203443548558832,LOW,Maintain current production plan and continue monitoring.
2019-04-01,8958.511274633585,7092.284410740382,8969.988122878956,108.66294462416955,74.84678247110607,0.3671324776847,43.44913078584736,27.90695288763864,72.09304711236136,1.1436946245847004,32.79484413820899,164.8078154598552,0.0,Low,8969.988122878956,74.84678247110607,43.44913078584736,27.90695288763864,72.09304711236136,1.1436946245847004,32.79484413820899,8805.180307419101,1.8373247902022796,LOW,Maintain current production plan and continue monitoring.
2019-05-01,9260.605607398844,8317.621784073173,10609.509438105555,93.36239830212224,11.33812661008348,0.6262543828836823,22.12758715299464,7.056109663565339,92.94389033643466,13.302019568937457,51.582583264405486,92.52865318938348,0.0,Low,10609.509438105555,11.33812661008348,22.12758715299464,7.056109663565339,92.94389033643466,13.302019568937457,51.582583264405486,10516.980784916172,0.8721294205842705,LOW,Maintain current production plan and continue monitoring.
2019-06-01,9811.891079080597,9836.936657736416,10098.18229274016,225.9600029649454,43.3790427822472,0.4129428006230152,29.639939812833333,17.902466455473625,82.09753354452637,18.062580430049756,51.8706983279985,15.410594024109741,0.0,Low,10098.18229274016,43.3790427822472,29.639939812833333,17.902466455473625,82.09753354452637,18.062580430049756,51.8706983279985,10082.771698716051,0.15260760379804994,LOW,Maintain current production plan and continue monitoring.
2019-07-01,9579.862546605287,10455.466452602306,9722.429012468425,15.23761522611748,58.14054297013925,0.1944295802014731,21.77587222610005,27.63367233246517,72.36632766753483,5.626163634949686,33.918616128439794,0.0,0.0,Low,9722.429012468425,58.14054297013925,21.77587222610005,27.63367233246517,72.36632766753483,5.626163634949686,33.918616128439794,9757.23425383726,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2019-08-01,9228.072850495104,7526.459118862349,10053.401430135427,169.3095246821414,60.589487038876,0.6594438976146697,25.269827538750715,2.950487400402368,97.04951259959763,18.613656351129823,31.89981261889721,0.0,0.0,Low,10053.401430135427,60.589487038876,25.269827538750715,2.950487400402368,97.04951259959763,18.613656351129823,31.89981261889721,10143.399265060865,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2019-09-01,10029.632236805948,9079.457503732472,10110.22979133241,241.2146642112521,58.47727020759756,0.3357429109852589,25.734144425941807,21.52776748291152,78.47223251708849,2.1450804155016563,37.339119161986936,4.370246385025894,0.0,Low,10110.22979133241,58.47727020759756,25.734144425941807,21.52776748291152,78.47223251708849,2.1450804155016563,37.339119161986936,10105.859544947383,0.0432259847226474,LOW,Maintain current production plan and continue monitoring.
2019-10-01,8848.734651630104,8333.117998208576,9159.652333043152,144.44036403084206,19.41045905856853,0.4312984717395207,31.727680276189467,10.325772206431422,89.67422779356858,18.75428450930477,32.21594755540446,0.0,0.0,Low,9159.652333043152,19.41045905856853,31.727680276189467,10.325772206431422,89.67422779356858,18.75428450930477,32.21594755540446,9329.38211615086,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2019-11-01,9230.361621338045,10394.700392351113,8758.899211795191,234.83739088794204,30.957691186017687,0.595538524094236,26.714054186341063,27.88309347054285,72.11690652945715,7.680831057553053,45.17151529875111,0.0,5.107734982483922,Medium,8758.899211795191,30.957691186017687,26.714054186341063,27.88309347054285,72.11690652945715,7.680831057553053,45.17151529875111,9141.4387648449,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2019-12-01,9415.904608234228,9947.41623097498,9991.850042863076,22.541891028645704,35.110086779190944,0.3660965021466628,22.524452670444028,29.189630864630296,70.81036913536971,2.926995740535114,49.781940536448566,196.86780817541512,0.0,Low,9991.850042863076,35.110086779190944,22.524452670444028,29.189630864630296,70.81036913536971,2.926995740535114,49.781940536448566,9794.98223468766,1.9702838546504489,LOW,Maintain current production plan and continue monitoring.
2020-01-01,9640.17496054259,9934.150466488984,9460.586348037885,110.51039657779872,66.31060453756535,0.1867806764953651,24.18727722735269,28.43946169517615,71.56053830482385,10.231563424540187,45.192763927336514,0.0,1.8629186009565877,Low,9460.586348037885,66.31060453756535,24.18727722735269,28.43946169517615,71.56053830482385,10.231563424540187,45.192763927336514,9577.074835006773,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2020-02-01,10462.939903482536,8640.426059282396,11456.89772769381,72.43786983089228,29.51319106901871,0.3930486805583288,23.681889088802272,15.277998066408983,84.72200193359102,5.878754786689651,49.73051341748048,0.0,0.0,Low,11456.89772769381,29.51319106901871,23.681889088802272,15.277998066408983,84.72200193359102,5.878754786689651,49.73051341748048,11459.64322174294,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2020-03-01,8999.1844553959,8451.868258181828,8594.940834777226,185.39703159537515,24.749347470704222,0.7638915787512973,44.326919947807454,26.13719422770077,73.86280577229923,6.412585137276534,36.90976486622422,0.0,4.492002832282097,Low,8594.940834777226,24.749347470704222,44.326919947807454,26.13719422770077,73.86280577229923,6.412585137276534,36.90976486622422,8708.186814415998,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2020-04-01,9785.586096034029,7956.924751757472,8974.067951018802,245.5113017193392,77.02136133266673,0.5671273582440628,38.98231267296184,25.64738315898197,74.35261684101803,6.838509333599445,29.689509121265825,0.0,8.292994788979728,Medium,8974.067951018802,77.02136133266673,38.98231267296184,25.64738315898197,74.35261684101803,6.838509333599445,29.689509121265825,9220.206546551148,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2020-05-01,9981.036422155106,7197.314238278245,11165.473953250072,71.56721498661948,10.620429957942823,0.5864614466336845,44.19403663173905,10.934813250811157,89.06518674918884,16.257492058820603,47.13852842192776,0.0,0.0,Low,11165.473953250072,10.620429957942823,44.19403663173905,10.934813250811157,89.06518674918884,16.257492058820603,47.13852842192776,11169.741475396722,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2020-06-01,8616.126031799995,10026.528316892687,8529.754327346884,167.00190435377786,79.84745989773847,0.5609833998644659,30.993512162697712,25.20963327621897,74.79036672378103,11.244064256829835,35.81423515424662,0.0,1.0024424449495593,Low,8529.754327346884,79.84745989773847,30.993512162697712,25.20963327621897,74.79036672378103,11.244064256829835,35.81423515424662,8545.737365464456,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2020-07-01,10018.862129753596,9845.153531955271,12121.696667430962,57.54343186233763,57.37749092001769,0.2793448903236339,26.959212041566417,3.0362137720337934,96.9637862279662,6.914846283964069,45.13812475687398,565.7235922956152,0.0,Low,12121.696667430962,57.37749092001769,26.959212041566417,3.0362137720337934,96.9637862279662,6.914846283964069,45.13812475687398,11555.973075135347,4.6670330714975155,LOW,Maintain current production plan and continue monitoring.
2020-08-01,8926.310309218228,10499.011856501456,8840.079790760628,145.67926109718638,67.9928509614382,0.4219170116664821,39.95732993022966,18.69555659749749,81.30444340250251,12.59634188290745,33.11931825945297,0.0,0.9660264484481264,Low,8840.079790760628,67.9928509614382,39.95732993022966,18.69555659749749,81.30444340250251,12.59634188290745,33.11931825945297,8909.462368694352,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2020-09-01,8662.628982463199,10488.228929758669,9276.643539793236,121.34379680520068,30.623357744233523,0.6381108689361569,28.15634795102867,8.440247444055686,91.55975255594431,14.606862810240678,27.43688904420018,13.932917812127926,0.0,Low,9276.643539793236,30.623357744233523,28.15634795102867,8.440247444055686,91.55975255594431,14.606862810240678,27.43688904420018,9262.710621981108,0.1501935236851676,LOW,Maintain current production plan and continue monitoring.
2020-10-01,10872.213843133331,8944.010969609197,12010.005810115375,243.2812791115689,11.002069436694198,0.2158923834095534,27.484584342633703,5.375872801763807,94.6241271982362,6.179856013937141,54.7774538646329,39.77286327429465,0.0,Low,12010.005810115375,11.002069436694198,27.484584342633703,5.375872801763807,94.6241271982362,6.179856013937141,54.7774538646329,11970.23294684108,0.33116439661333164,LOW,Maintain current production plan and continue monitoring.
2020-11-01,10914.080082686398,9691.455953131786,11796.554543181635,156.04654544715197,61.650866299307104,0.3306043044583129,25.81264980519578,4.154689645617856,95.84531035438216,8.857432928981678,29.68604523791798,0.0,0.0,Low,11796.554543181635,61.650866299307104,25.81264980519578,4.154689645617856,95.84531035438216,8.857432928981678,29.68604523791798,11807.8263078974,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2020-12-01,10520.993370291151,10306.680054588498,11312.971830360086,93.8815293008365,68.3901217900473,0.3296074205028048,23.241974455605884,21.496085724587918,78.50391427541209,3.315835773402004,54.65262981890443,171.42574548471748,0.0,Low,11312.971830360086,68.3901217900473,23.241974455605884,21.496085724587918,78.50391427541209,3.315835773402004,54.65262981890443,11141.546084875368,1.5153025045520785,LOW,Maintain current production plan and continue monitoring.
2021-01-01,9261.534422933426,9973.76586737094,11110.9675480463,37.38298837310401,61.83332923674634,0.4308123029364289,26.41157652541915,11.516498985505851,88.48350101449415,4.441837641158926,54.318397976993424,342.62655321216334,0.0,Low,11110.9675480463,61.83332923674634,26.41157652541915,11.516498985505851,88.48350101449415,4.441837641158926,54.318397976993424,10768.340994834136,3.083678822123904,LOW,Maintain current production plan and continue monitoring.
2021-02-01,8744.18028501596,7865.718356101192,9067.065654484184,46.299238896384296,19.9995201110587,0.7872396816124203,28.88299371184719,22.29346960280532,77.70653039719468,13.941239225334671,48.81454311724119,39.61257495436075,0.0,Low,9067.065654484184,19.9995201110587,28.88299371184719,22.29346960280532,77.70653039719468,13.941239225334671,48.81454311724119,9027.453079529823,0.4368841747028716,LOW,Maintain current production plan and continue monitoring.
2021-03-01,10210.582566280393,8576.904473585328,12130.078635623444,64.07606318829642,62.73995455798784,0.1938766553444842,36.84985520364326,3.8299775423703855,96.1700224576296,4.447328606216912,44.78268886245993,262.0027371717224,0.0,Low,12130.078635623444,62.73995455798784,36.84985520364326,3.8299775423703855,96.1700224576296,4.447328606216912,44.78268886245993,11868.075898451722,2.1599426107781072,LOW,Maintain current production plan and continue monitoring.
2021-04-01,9600.381234349004,7452.057953030232,10644.8557508903,70.23199872167152,63.82459474753487,0.4871556463473867,21.56412105548629,10.82812945925709,89.17187054074292,10.978104289674144,42.334211507532544,82.00027913511803,0.0,Low,10644.8557508903,63.82459474753487,21.56412105548629,10.82812945925709,89.17187054074292,10.978104289674144,42.334211507532544,10562.855471755181,0.7703277625745168,LOW,Maintain current production plan and continue monitoring.
2021-05-01,8805.095587111948,10339.178595405529,9515.554523290188,214.14785388187303,56.09783609690384,0.2665870433079368,25.26267349163357,17.105756186509442,82.89424381349056,14.471878972726222,50.98304636133504,158.42513102323755,0.0,Low,9515.554523290188,56.09783609690384,25.26267349163357,17.105756186509442,82.89424381349056,14.471878972726222,50.98304636133504,9357.12939226695,1.664906975578539,LOW,Maintain current production plan and continue monitoring.
2021-06-01,9737.942275278176,9121.61122057808,9553.196619853385,144.693469187806,63.62811529569103,0.7809397545163337,40.22559100729191,24.14024861549098,75.85975138450902,3.030661538800133,33.68318564858464,0.0,1.8971734500194024,Low,9553.196619853385,63.62811529569103,40.22559100729191,24.14024861549098,75.85975138450902,3.030661538800133,33.68318564858464,9608.80749400677,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2021-07-01,8585.971302788046,7800.24981926212,9433.246191667897,135.61381872984794,69.21450077744126,0.2236472780728517,23.673048089594268,10.925070082097957,89.07492991790204,11.778932172949167,39.03043637454631,0.0,0.0,Low,9433.246191667897,69.21450077744126,23.673048089594268,10.925070082097957,89.07492991790204,11.778932172949167,39.03043637454631,9448.859072815532,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2021-08-01,10773.301005196954,9350.9523954205,11754.037005610837,37.54452924861219,52.95228799662209,0.4123406515350343,28.56612866306304,19.524958540236256,80.47504145976374,5.874692890325911,43.58169908099506,183.05952197707484,0.0,Low,11754.037005610837,52.95228799662209,28.56612866306304,19.524958540236256,80.47504145976374,5.874692890325911,43.58169908099506,11570.977483633762,1.557418288624501,LOW,Maintain current production plan and continue monitoring.
2021-09-01,9146.949954000042,9163.448841602636,8178.996728145019,216.4335264038644,16.202329977877532,0.629625240142494,41.61647304645351,26.80737695061324,73.19262304938675,19.295610629514016,37.33571427608473,0.0,10.582251250120024,Medium,8178.996728145019,16.202329977877532,41.61647304645351,26.80737695061324,73.19262304938675,19.295610629514016,37.33571427608473,8426.558754672165,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2021-10-01,10156.305710884955,8253.569513114942,10346.302210246937,183.4754327700361,44.13394667670476,0.6079603782178394,23.873132778586065,19.24416926910453,80.75583073089547,10.187367287678567,37.82459362270804,28.66933621785938,0.0,Low,10346.302210246937,44.13394667670476,23.873132778586065,19.24416926910453,80.75583073089547,10.187367287678567,37.82459362270804,10317.632874029077,0.277097417369709,LOW,Maintain current production plan and continue monitoring.
2021-11-01,9279.277690223527,7397.451572698702,10185.638734305068,26.24040685600038,15.435453427012355,0.4247736139810559,22.068420890454743,8.522865293101745,91.47713470689824,16.313858445728002,34.908540025062536,0.0,0.0,Low,10185.638734305068,15.435453427012355,22.068420890454743,8.522865293101745,91.47713470689824,16.313858445728002,34.908540025062536,10450.183983454814,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2021-12-01,9800.170052944526,9350.5061845748,10972.162886488575,179.88042333514449,38.52801217227016,0.3752407091692669,32.11344987700027,2.683221883583065,97.31677811641694,11.454304300968971,41.92695450053608,79.23267447664875,0.0,Low,10972.162886488575,38.52801217227016,32.11344987700027,2.683221883583065,97.31677811641694,11.454304300968971,41.92695450053608,10892.930212011926,0.7221244826233674,LOW,Maintain current production plan and continue monitoring.
2022-01-01,9866.775698358198,8821.076953163276,10101.098854585498,140.44917216223504,38.497454238793935,0.4084480460593659,27.56048778196341,26.36276846922604,73.63723153077396,1.824838124241564,50.51723584045348,42.19972806417536,0.0,Low,10101.098854585498,38.497454238793935,27.56048778196341,26.36276846922604,73.63723153077396,1.824838124241564,50.51723584045348,10058.899126521323,0.4177736370238408,LOW,Maintain current production plan and continue monitoring.
2022-02-01,8962.136138813818,9703.114371074738,10207.164568707123,29.61408297922678,14.62068908981691,0.3217795710531155,34.08520911209635,2.59554350381084,97.40445649618916,13.029876136286424,31.045851340189387,0.0,0.0,Low,10207.164568707123,14.62068908981691,34.08520911209635,2.59554350381084,97.40445649618916,13.029876136286424,31.045851340189387,10258.497789804229,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2022-03-01,10923.961569411396,8820.572253891976,11101.65334045598,119.99215396687757,34.41743737786355,0.2834664101594198,40.09512226208688,26.49164683515758,73.50835316484242,19.076663501926483,53.03299116260324,103.77920320049998,0.0,Low,11101.65334045598,34.41743737786355,40.09512226208688,26.49164683515758,73.50835316484242,19.076663501926483,53.03299116260324,10997.87413725548,0.9348085372321439,LOW,Maintain current production plan and continue monitoring.
2022-04-01,10437.832058402786,9982.63525111489,11005.783692558378,126.32710891121128,17.769866915392036,0.4639758034132785,23.428712203818577,16.810239752761937,83.18976024723807,12.430624582780291,45.67262961244689,0.0,0.0,Low,11005.783692558378,17.769866915392036,23.428712203818577,16.810239752761937,83.18976024723807,12.430624582780291,45.67262961244689,11032.122435986139,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2022-05-01,10848.747353910472,8931.6739357107,10943.471779822628,49.78588963918618,66.57646470064554,0.3245469414439447,34.517477113857126,28.293895558361093,71.7061044416389,16.564588329109014,49.6981963804009,39.23448133456259,0.0,Low,10943.471779822628,66.57646470064554,34.517477113857126,28.293895558361093,71.7061044416389,16.564588329109014,49.6981963804009,10904.237298488066,0.35851950938368937,LOW,Maintain current production plan and continue monitoring.
2022-06-01,10737.068376069124,8963.282900373852,10039.78704143855,236.96755528006776,76.33816181751295,0.3368500821832125,32.6377190097466,24.36593060166263,75.63406939833737,17.799922803619747,41.68572077890035,0.0,6.49415008089805,Medium,10039.78704143855,76.33816181751295,32.6377190097466,24.36593060166263,75.63406939833737,17.799922803619747,41.68572077890035,10154.947180337014,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2022-07-01,9994.749947027713,10068.287609304209,9675.8128248348,213.9940891553589,15.062153268055702,0.5768914412584621,23.60196965032999,29.942155094933447,70.05784490506656,5.333515667029717,48.38550104272191,0.0,3.191046538265416,Low,9675.8128248348,15.062153268055702,23.60196965032999,29.942155094933447,70.05784490506656,5.333515667029717,48.38550104272191,9766.986584010807,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2022-08-01,10804.685587557791,8412.19003174339,11392.381564664309,170.565360958986,76.8580645104191,0.77954926560493,35.59996213822456,11.819930832647884,88.18006916735212,5.028851958256306,25.486011920184016,122.78372243987724,0.0,Low,11392.381564664309,76.8580645104191,35.59996213822456,11.819930832647884,88.18006916735212,5.028851958256306,25.486011920184016,11269.597842224432,1.0777704533766221,LOW,Maintain current production plan and continue monitoring.
2022-09-01,8721.231255129798,7469.053299577243,8647.557503779728,120.95093464014572,46.58036195357216,0.5423641803635938,26.84101044651929,23.481272090071556,76.51872790992844,12.608638788168845,49.55141274338605,0.0,0.8447631899077964,Low,8647.557503779728,46.58036195357216,26.84101044651929,23.481272090071556,76.51872790992844,12.608638788168845,49.55141274338605,8759.09985293377,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2022-10-01,8989.957156047863,7100.739367096687,9268.004949561926,108.82372998028204,30.96959745677117,0.200036653592228,32.19585796360031,13.25406558105878,86.74593441894122,8.80954092632739,26.204165772560994,0.0,0.0,Low,9268.004949561926,30.96959745677117,32.19585796360031,13.25406558105878,86.74593441894122,8.80954092632739,26.204165772560994,9375.37872224325,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2022-11-01,8613.068222276344,9642.980394857666,9128.047128981058,166.233632116229,15.380345269331446,0.1991293490051435,22.056808106926542,15.436517368509447,84.56348263149056,16.957364754467687,51.69740129088588,0.0,0.0,Low,9128.047128981058,15.380345269331446,22.056808106926542,15.436517368509447,84.56348263149056,16.957364754467687,51.69740129088588,9208.378824065912,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2022-12-01,9313.325826908162,9171.083429737126,9668.411988950154,140.9036486576573,45.043698764929246,0.768425093549618,31.489601430340574,19.570152970114364,80.42984702988564,18.10043934456221,54.7588824171593,5.963437999465896,0.0,Low,9668.411988950154,45.043698764929246,31.489601430340574,19.570152970114364,80.42984702988564,18.10043934456221,54.7588824171593,9662.448550950689,0.06167960163759464,LOW,Maintain current production plan and continue monitoring.
2023-01-01,9471.693224223704,9464.279188347282,9551.565504625263,24.945545411652542,65.61608811435241,0.3432390136997668,27.661586701070508,26.462959197217486,73.53704080278251,7.715006206751644,33.822023865303336,86.30782789732439,0.0,Low,9551.565504625263,65.61608811435241,27.661586701070508,26.462959197217486,73.53704080278251,7.715006206751644,33.822023865303336,9465.257676727939,0.9035987645745671,LOW,Maintain current production plan and continue monitoring.
2023-02-01,9178.37257943474,7745.374565281188,8754.309123577306,133.0006357048796,59.49605340866887,0.209843540953609,40.55953027963386,29.554337137580266,70.44566286241974,5.500540620515159,31.30955668857381,0.0,4.620246696103825,Low,8754.309123577306,59.49605340866887,40.55953027963386,29.554337137580266,70.44566286241974,5.500540620515159,31.30955668857381,8837.48410193657,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
2023-03-01,10571.843772879824,7477.300164553694,10402.765293271888,203.5368681358815,13.515820802478164,0.539378981647748,21.42446817493421,23.51165558820651,76.48834441179349,15.829984789633375,47.96090091574122,69.60167941746295,1.5993282084027367,Low,10402.765293271888,13.515820802478164,21.42446817493421,23.51165558820651,76.48834441179349,15.829984789633375,47.96090091574122,10333.163613854425,0.6690690163170235,LOW,Maintain current production plan and continue monitoring.
2023-04-01,9391.883316733973,7050.906329837587,10028.054691482444,120.21757062326994,15.103128475753245,0.555371705888673,30.465181872958247,13.697469900685345,86.30253009931465,6.221314675414586,32.5907902276076,340.03231648080873,0.0,Low,10028.054691482444,15.103128475753245,30.465181872958247,13.697469900685345,86.30253009931465,6.221314675414586,32.5907902276076,9688.022375001636,3.3908103509808627,LOW,Maintain current production plan and continue monitoring.
2023-05-01,9202.336274218453,8227.056455823089,10021.269303421164,22.469578613024417,38.2011297842846,0.5715281330771473,31.46078560328595,13.797996063757966,86.20200393624204,16.62967205175989,50.9668714951661,59.41367330714456,0.0,Low,10021.269303421164,38.2011297842846,31.46078560328595,13.797996063757966,86.20200393624204,16.62967205175989,50.9668714951661,9961.85563011402,0.5928757276971023,LOW,Maintain current production plan and continue monitoring.
2023-06-01,9856.740207895622,9064.711903991216,9429.483060288236,198.706767852168,30.67033458335603,0.3238113181074018,38.12515190747797,22.65230444448896,77.34769555551104,9.051026819326491,28.085277764724303,0.0,4.334669866464951,Low,9429.483060288236,30.67033458335603,38.12515190747797,22.65230444448896,77.34769555551104,9.051026819326491,28.085277764724303,9560.457212837113,0.0,NO SHORTFALL,Continue current production schedule and routine monitoring.
